CVE,V_CLASSIFICATION,VULNERABILITY_URL,P_COMMIT,FilePath,BeginLine,EndLine,Patched,Occurrence,Affected
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,812,833,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,430,801,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1270,1455,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1111,1241,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1511,1516,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1722,1805,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,299,426,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,187,202,0,before,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1817,1854,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,249,295,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,805,809,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1460,1507,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1859,1881,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,882,1107,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,812,833,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1523,1630,1,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,430,801,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1270,1455,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1111,1241,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1511,1516,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,1728,1811,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,299,426,0,after,0
CVE-2016-1234,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19779,5171f3079f2cc53e0548fc4967361f4d1ce9d7ea,nscd/connections.c,187,202,0,after,0
CVE-2016-4429,>Overflow<>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=20112,bc779a1a5b3035133024b21e2f339fe4219fb11c,grp/initgroups.c,174,222,0,before,0
CVE-2016-4429,>Overflow<>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=20112,bc779a1a5b3035133024b21e2f339fe4219fb11c,stdio-common/printf_fphex.c,92,493,1,after,0
CVE-2016-4429,>Overflow<>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=20112,bc779a1a5b3035133024b21e2f339fe4219fb11c,grp/initgroups.c,142,166,1,after,0
CVE-2016-4429,>Overflow<>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=20112,bc779a1a5b3035133024b21e2f339fe4219fb11c,grp/initgroups.c,\N,\N,2,after,0
CVE-2016-4429,>Overflow<>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=20112,bc779a1a5b3035133024b21e2f339fe4219fb11c,grp/initgroups.c,168,216,0,after,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/vfprintf.c,2103,2133,0,before,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/vfprintf.c,1968,2016,0,before,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/vfprintf.c,1968,2016,0,before,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/vfprintf.c,2116,2146,0,after,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/printf_fp.c,\N,\N,2,after,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/vfprintf.c,\N,\N,2,after,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/printf_fp.c,\N,\N,2,after,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/printf_fp.c,\N,\N,2,after,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/vfprintf.c,1981,2029,0,after,0
CVE-2016-3075,>Overflow<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19879,317b199b4aff8cfa27f2302ab404d2bb5032b9a4,stdio-common/vfprintf.c,1981,2029,0,after,0
CVE-2014-9761,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=16962,8f5e8b01a1da2a207228f2072c934fa5918554b8,elf/dynamic-link.h,\N,\N,2,after,0
CVE-2015-8778,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18240,bae7c7c764413b23e61cb099ce33be4c4ee259bb,misc/mntent_r.c,39,54,0,before,0
CVE-2015-8778,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18240,bae7c7c764413b23e61cb099ce33be4c4ee259bb,misc/mntent_r.c,\N,\N,2,after,0
CVE-2015-8778,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18240,bae7c7c764413b23e61cb099ce33be4c4ee259bb,misc/mntent_r.c,\N,\N,2,after,0
CVE-2015-8778,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18240,bae7c7c764413b23e61cb099ce33be4c4ee259bb,misc/mntent_r.c,\N,\N,2,after,0
CVE-2015-8778,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18240,bae7c7c764413b23e61cb099ce33be4c4ee259bb,misc/mntent_r.c,\N,\N,2,after,0
CVE-2015-8778,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18240,bae7c7c764413b23e61cb099ce33be4c4ee259bb,misc/mntent_r.c,39,54,0,after,0
CVE-2015-8778,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18240,bae7c7c764413b23e61cb099ce33be4c4ee259bb,misc/mntent_r.c,\N,\N,2,after,0
CVE-2015-8777,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=18928,a014cecd82b71b70a6a843e250e06b541ad524f7,posix/fnmatch_loop.c,\N,\N,2,after,0
CVE-2015-8777,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=18928,a014cecd82b71b70a6a843e250e06b541ad524f7,posix/fnmatch_loop.c,\N,\N,2,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1575,1584,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1893,1902,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1905,1914,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1945,2308,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,2311,2318,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,150,183,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1558,1563,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1566,1571,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1372,1414,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,2321,2631,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1829,1836,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1854,1876,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1505,1555,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1917,1928,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1587,1826,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1931,1942,0,before,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1578,1587,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1896,1905,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1908,1917,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1948,2311,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,2314,2321,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,269,1318,1,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,150,183,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1561,1566,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1569,1574,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1375,1417,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,2324,2634,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1832,1839,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1857,1879,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,\N,\N,2,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1508,1558,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1920,1931,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1590,1829,0,after,0
CVE-2013-4332,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=15856,b73ed247781d533628b681f57257dc85882645d3,sysdeps/posix/getaddrinfo.c,1934,1945,0,after,0
CVE-2015-5180,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18784,fc82b0a2dfe7dbd35671c10510a8da1043d746a5,stdio-common/vfscanf.c,2869,2873,0,before,0
CVE-2015-5180,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18784,fc82b0a2dfe7dbd35671c10510a8da1043d746a5,stdio-common/vfscanf.c,203,2929,1,after,0
CVE-2015-5180,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18784,fc82b0a2dfe7dbd35671c10510a8da1043d746a5,stdio-common/vfscanf.c,2939,2943,0,after,0
CVE-2017-12133,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=21115,d42eed4a044e5e10dfb885cf9891c2518a72a491,stdio-common/vfscanf.c,2939,2943,0,before,0
CVE-2017-12133,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=21115,d42eed4a044e5e10dfb885cf9891c2518a72a491,stdio-common/vfscanf.c,203,2929,1,after,0
CVE-2017-12133,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=21115,d42eed4a044e5e10dfb885cf9891c2518a72a491,stdio-common/vfscanf.c,2939,2943,0,after,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/vfprintf.c,2122,2152,0,before,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/bug-vfprintf-nargs.c,47,75,0,before,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/vfprintf.c,1987,2035,0,before,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/vfprintf.c,1987,2035,0,before,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/vfprintf.c,2151,2181,0,after,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/vfprintf.c,\N,\N,2,after,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/bug-vfprintf-nargs.c,48,75,0,after,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/vfprintf.c,2016,2064,0,after,0
CVE-2015-1781,>Overflow<>Execute code<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=18287,2959eda9272a033863c271aff62095abd01bd4e3,stdio-common/vfprintf.c,2016,2064,0,after,0
